Wall time,Step,Value
1571353508.7819843,600001,-19.59000015258789
1571353690.8775916,610001,-19.530000686645508
1571353872.3779857,620001,-19.3700008392334
1571354051.5769389,630001,-19.219999313354492
1571354239.2058952,640001,-19.059999465942383
1571354425.7048194,650001,-18.93000030517578
1571354613.7688804,660001,-18.780000686645508
1571354919.1183572,670001,-18.809999465942383
1571355318.2800074,680001,-18.6299991607666
1571355735.7060425,690001,-18.510000228881836
1571356073.921272,700001,-18.399999618530273
1571356383.2019112,710001,-18.149999618530273
1571356682.2755537,720001,-18.049999237060547
1571356994.3902137,730001,-17.950000762939453
1571357285.7603924,740001,-17.81999969482422
1571357467.0393274,750001,-17.649999618530273
1571357765.3529327,760001,-17.579999923706055
1571358058.2505956,770001,-17.420000076293945
1571358351.1516154,780001,-17.280000686645508
1571358535.8636413,790001,-17.170000076293945
1571358695.6879556,800001,-17.110000610351562
1571358854.7547808,810001,-17.010000228881836
1571359049.6477113,820001,-16.8700008392334
1571359395.0057724,830001,-16.709999084472656
1571359694.1754935,840001,-16.600000381469727
1571359944.4164343,850001,-16.540000915527344
1571360118.573365,860001,-16.479999542236328
1571360286.5888174,870001,-16.3700008392334
1571360453.0174835,880001,-16.170000076293945
1571360618.5406241,890001,-15.829999923706055
1571360783.6245701,900001,-15.649999618530273
1571360950.4187756,910001,-15.609999656677246
1571361117.3018095,920001,-15.420000076293945
1571361284.7288716,930001,-15.399999618530273
1571361452.3800306,940001,-15.380000114440918
1571361621.385228,950001,-15.199999809265137
1571361790.8513548,960001,-15.09000015258789
1571361961.0756044,970001,-15.050000190734863
1571362132.9449792,980001,-15.109999656677246
1571362303.8195367,990001,-15.050000190734863
1571362475.9971538,1000001,-15.100000381469727
1571362647.189406,1010001,-15.210000038146973
1571362817.3767889,1020001,-15.210000038146973
1571363045.2203426,1030001,-15.220000267028809
1571363353.4795048,1040001,-15.210000038146973
1571363659.6936066,1050001,-14.949999809265137
1571363858.9588225,1060001,-14.90999984741211
1571364039.1130269,1070001,-14.899999618530273
1571364236.9764302,1080001,-14.720000267028809
1571364566.013812,1090001,-14.6899995803833
1571364894.585388,1100001,-14.5600004196167
1571365192.2500622,1110001,-14.539999961853027
1571365375.4031305,1120001,-14.619999885559082
1571365570.0366385,1130001,-14.569999694824219
1571365893.261002,1140001,-14.75
1571366226.3781583,1150001,-14.699999809265137
1571366555.700747,1160001,-14.630000114440918
1571366829.8983243,1170001,-14.520000457763672
1571367113.8108196,1180001,-14.430000305175781
1571367453.2740068,1190001,-14.3100004196167
1571367765.0305934,1200001,-14.319999694824219
1571367964.2605429,1210001,-14.239999771118164
1571368166.9845018,1220001,-14.0600004196167
1571368363.7702286,1230001,-13.880000114440918
1571368537.6790192,1240001,-13.699999809265137
1571368709.530205,1250001,-13.479999542236328
1571368881.0402703,1260001,-13.210000038146973
1571369052.6651156,1270001,-12.770000457763672
1571369224.0823116,1280001,-12.470000267028809
1571369395.449291,1290001,-12.430000305175781
1571369566.922447,1300001,-12.130000114440918
1571369739.355184,1310001,-12.0600004196167
1571369911.2993705,1320001,-12.029999732971191
1571370083.0064046,1330001,-11.789999961853027
1571370254.6155527,1340001,-11.65999984741211
1571370423.8311696,1350001,-11.65999984741211
1571370592.8024707,1360001,-11.770000457763672
1571370766.2728195,1370001,-11.479999542236328
1571370939.8157108,1380001,-11.319999694824219
1571371112.9739673,1390001,-11.170000076293945
1571371286.463312,1400001,-10.979999542236328
1571371458.9729605,1410001,-10.779999732971191
1571371631.0358393,1420001,-10.630000114440918
1571371799.4661999,1430001,-10.600000381469727
1571371966.1485734,1440001,-10.229999542236328
1571372134.0816355,1450001,-10.260000228881836
1571372299.9166868,1460001,-10.260000228881836
1571372538.2658017,1470001,-10.029999732971191
1571372788.329162,1480001,-9.960000038146973
1571373036.6779807,1490001,-9.890000343322754
1571373300.8266442,1500001,-9.90999984741211
1571373558.6446636,1510001,-9.8100004196167
1571373783.482501,1520001,-9.670000076293945
1571373968.6852422,1530001,-9.90999984741211
1571374137.3637676,1540001,-10.0
1571374307.064273,1550001,-9.949999809265137
1571374475.8307064,1560001,-10.010000228881836
1571374704.4285731,1570001,-10.289999961853027
1571375008.0167122,1580001,-10.4399995803833
1571375273.3144407,1590001,-10.15999984741211
1571375452.8031137,1600001,-10.329999923706055
1571375627.0720108,1610001,-10.109999656677246
1571375797.977601,1620001,-9.9399995803833
1571375967.515461,1630001,-9.8100004196167
1571376136.7902079,1640001,-9.460000038146973
1571376306.4452276,1650001,-9.319999694824219
1571376476.2224157,1660001,-9.109999656677246
1571376646.2069986,1670001,-8.960000038146973
1571376815.1301372,1680001,-8.930000305175781
1571376984.7129915,1690001,-8.920000076293945
1571377154.5248604,1700001,-9.0
1571377324.266089,1710001,-8.989999771118164
1571377493.3810387,1720001,-9.029999732971191
1571377663.3027418,1730001,-8.960000038146973
1571377832.6828895,1740001,-8.729999542236328
1571378001.428953,1750001,-8.520000457763672
1571378170.4445786,1760001,-8.319999694824219
1571378338.330335,1770001,-8.130000114440918
1571378506.8032346,1780001,-7.730000019073486
1571378675.4739816,1790001,-7.619999885559082
1571378843.4265697,1800001,-7.300000190734863
1571379012.6774466,1810001,-7.130000114440918
1571379183.066945,1820001,-6.889999866485596
1571379352.3889735,1830001,-6.710000038146973
1571379522.1111763,1840001,-6.489999771118164
1571379708.8462515,1850001,-6.269999980926514
1571379908.5580306,1860001,-6.230000019073486
1571380122.281611,1870001,-6.079999923706055
1571380331.9353898,1880001,-5.940000057220459
1571380538.332795,1890001,-5.679999828338623
1571380743.1175778,1900001,-5.460000038146973
1571380943.7630796,1910001,-5.170000076293945
1571381145.442963,1920001,-4.989999771118164
1571381343.2947204,1930001,-4.840000152587891
1571381539.1729097,1940001,-4.679999828338623
1571381748.3112795,1950001,-4.300000190734863
1571381954.3711312,1960001,-4.059999942779541
1571382161.8634145,1970001,-3.8499999046325684
1571382364.1230478,1980001,-3.700000047683716
1571382573.7757363,1990001,-3.7200000286102295
1571382780.8275535,2000001,-3.680000066757202
1571382991.145089,2010001,-3.4700000286102295
1571383215.175312,2020001,-3.2799999713897705
1571383432.0395184,2030001,-3.190000057220459
1571383660.1878703,2040001,-2.890000104904175
1571383896.37415,2050001,-2.5999999046325684
1571384139.879841,2060001,-2.25
1571384368.3028853,2070001,-1.840000033378601
1571384600.9465468,2080001,-1.4500000476837158
1571384832.6931698,2090001,-1.25
1571385050.2621634,2100001,-0.7599999904632568
1571385266.5222135,2110001,-0.6399999856948853
1571385483.478908,2120001,-0.47999998927116394
1571385695.2858346,2130001,-0.3199999928474426
1571385879.152576,2140001,-0.23000000417232513
1571386122.6647356,2150001,-0.009999999776482582
1571386296.2050881,2160001,0.3400000035762787
1571386549.3398058,2170001,0.5299999713897705
1571386790.2256722,2180001,0.7799999713897705
1571387031.1782985,2190001,1.0499999523162842
1571387275.3525662,2200001,1.440000057220459
1571387517.2295387,2210001,1.7899999618530273
1571387761.712992,2220001,2.1500000953674316
1571388003.0710166,2230001,2.369999885559082
1571388249.061908,2240001,2.5899999141693115
1571388493.9279983,2250001,2.680000066757202
1571388738.052305,2260001,2.869999885559082
1571388975.7095685,2270001,3.130000114440918
1571389167.485622,2280001,3.200000047683716
1571389346.3024626,2290001,3.140000104904175
1571389519.3616467,2300001,3.180000066757202
1571389712.666013,2310001,3.3399999141693115
1571389923.0548162,2320001,3.559999942779541
1571390112.8003802,2330001,3.819999933242798
1571390325.3833077,2340001,4.360000133514404
1571390547.1208987,2350001,4.46999979019165
1571390792.7357922,2360001,4.800000190734863
1571391081.521737,2370001,5.46999979019165
1571391453.274103,2380001,5.769999980926514
1571391822.728329,2390001,6.329999923706055
1571392185.6699038,2400001,6.730000019073486
1571392554.0565534,2410001,7.130000114440918
1571392917.960223,2420001,7.369999885559082
1571393283.1812413,2430001,7.75
1571393645.5867467,2440001,8.0
1571394014.504808,2450001,8.369999885559082
1571394389.1438644,2460001,8.970000267028809
1571394750.7072027,2470001,9.25
1571395116.277883,2480001,9.640000343322754
1571395479.902843,2490001,10.039999961853027
1571395842.9244084,2500001,10.390000343322754
1571396206.768708,2510001,10.569999694824219
1571396570.100262,2520001,10.819999694824219
1571396934.8240194,2530001,11.020000457763672
1571397293.407227,2540001,11.640000343322754
1571397663.4162562,2550001,12.180000305175781
1571398026.3738155,2560001,12.84000015258789
1571398398.879904,2570001,13.399999618530273
1571398767.8491077,2580001,13.960000038146973
1571399138.4397373,2590001,14.260000228881836
1571399504.2576709,2600001,14.5
1571399872.39208,2610001,15.0
1571400242.4412293,2620001,15.220000267028809
1571400610.731589,2630001,15.25
1571400973.9769735,2640001,15.239999771118164
1571401342.4490683,2650001,15.369999885559082
1571401713.3162904,2660001,15.520000457763672
1571402082.0287604,2670001,15.430000305175781
1571402452.9986172,2680001,15.470000267028809
1571402833.7886875,2690001,15.579999923706055
1571403207.4411633,2700001,15.600000381469727
1571403587.9133544,2710001,15.579999923706055
1571403966.9800315,2720001,15.6899995803833
1571404349.0723937,2730001,15.699999809265137
1571404734.2313797,2740001,15.670000076293945
1571405116.6373527,2750001,15.569999694824219
1571405498.8613896,2760001,15.539999961853027
1571405880.7497537,2770001,15.579999923706055
1571406262.1947677,2780001,15.479999542236328
1571406650.24151,2790001,15.170000076293945
1571407026.776905,2800001,15.130000114440918
1571407411.1008723,2810001,14.960000038146973
1571407794.9550512,2820001,14.789999961853027
1571408175.2956975,2830001,14.600000381469727
1571408544.6296666,2840001,14.319999694824219
1571408924.1226377,2850001,14.229999542236328
1571409305.6173785,2860001,14.0600004196167
1571409687.7900572,2870001,13.8100004196167
1571410063.9892113,2880001,13.59000015258789
1571410449.1491776,2890001,13.40999984741211
1571410828.131354,2900001,13.229999542236328
1571411202.6453166,2910001,13.140000343322754
1571411541.4775186,2920001,13.050000190734863
1571411868.4650166,2930001,12.8100004196167
1571412146.3947067,2940001,12.8100004196167
1571412384.4578729,2950001,12.59000015258789
1571412619.9986393,2960001,12.470000267028809
1571412857.4612172,2970001,12.279999732971191
1571413061.639303,2980001,12.210000038146973
1571413231.9019659,2990001,12.069999694824219
1571413405.6242392,3000001,11.949999809265137
1571413571.337308,3010001,11.949999809265137
1571413741.7038918,3020001,11.739999771118164
1571413910.5668223,3030001,11.630000114440918
1571414077.0225055,3040001,11.380000114440918
1571414242.484048,3050001,11.25
1571414409.2782035,3060001,11.170000076293945
1571414576.0610363,3070001,11.050000190734863
1571414742.2610052,3080001,10.960000038146973
1571414908.780144,3090001,10.829999923706055
1571415074.2034976,3100001,10.720000267028809
1571415245.061106,3110001,10.640000343322754
1571415412.6007395,3120001,10.359999656677246
1571415578.9759557,3130001,10.3100004196167
1571415745.0963454,3140001,10.390000343322754
1571415913.554319,3150001,10.640000343322754
1571416082.2559135,3160001,10.800000190734863
1571416249.764106,3170001,11.020000457763672
1571416415.7269475,3180001,11.050000190734863
1571416581.888025,3190001,10.970000267028809
1571416747.5998535,3200001,11.010000228881836
1571416914.5309048,3210001,11.079999923706055
1571417078.9412255,3220001,11.100000381469727
1571417250.7067087,3230001,11.1899995803833
1571417417.646618,3240001,11.079999923706055
1571417586.1811228,3250001,11.1899995803833
1571417754.472577,3260001,11.199999809265137
1571417919.7140052,3270001,11.319999694824219
1571418081.0561783,3280001,11.260000228881836
1571418249.2645164,3290001,11.260000228881836
1571418415.9143682,3300001,11.369999885559082
1571418582.1152272,3310001,11.510000228881836
1571418746.2383013,3320001,11.569999694824219
1571418914.635292,3330001,11.770000457763672
1571419079.908849,3340001,11.930000305175781
1571419246.7351658,3350001,11.970000267028809
1571419416.614053,3360001,11.949999809265137
1571419584.7049582,3370001,12.079999923706055
1571419754.8445487,3380001,12.430000305175781
1571419925.6947174,3390001,12.8100004196167
1571420094.6310194,3400001,13.15999984741211
1571420259.671713,3410001,13.34000015258789
1571420426.4143717,3420001,13.350000381469727
1571420597.2352402,3430001,13.270000457763672
1571420767.9313056,3440001,13.300000190734863
1571420936.8740468,3450001,13.239999771118164
1571421101.875468,3460001,13.449999809265137
1571421272.3142858,3470001,13.550000190734863
1571421442.0236752,3480001,13.6899995803833
1571421607.9018178,3490001,13.899999618530273
1571421778.0289683,3500001,13.989999771118164
1571421947.8398528,3510001,14.270000457763672
1571422117.367727,3520001,14.40999984741211
1571422283.1747565,3530001,14.59000015258789
1571422453.340814,3540001,14.739999771118164
1571422622.5684505,3550001,14.569999694824219
1571422788.695592,3560001,14.609999656677246
1571422995.4533336,3570001,14.65999984741211
1571423224.0663042,3580001,14.779999732971191
1571423499.4242017,3590001,14.930000305175781
1571423820.0534828,3600001,15.079999923706055
1571424119.6874607,3610001,15.180000305175781
1571424344.4619594,3620001,15.359999656677246
1571424523.5667958,3630001,15.420000076293945
1571424800.2956514,3640001,15.270000457763672
1571425153.1926618,3650001,15.359999656677246
1571425483.9208138,3660001,15.390000343322754
1571425724.1183424,3670001,15.5
1571425963.7955444,3680001,15.710000038146973
1571426195.034555,3690001,15.720000267028809
1571426429.1924765,3700001,15.789999961853027
1571426654.0645962,3710001,15.789999961853027
1571426888.4164093,3720001,15.84000015258789
1571427121.2387273,3730001,15.930000305175781
1571427353.651978,3740001,16.06999969482422
1571427588.659151,3750001,16.139999389648438
1571427819.0613575,3760001,16.190000534057617
1571428053.7540286,3770001,16.309999465942383
1571428282.581485,3780001,16.40999984741211
1571428512.9375224,3790001,16.549999237060547
1571428744.855795,3800001,16.579999923706055
1571428972.5533848,3810001,16.6299991607666
1571429199.6552806,3820001,16.799999237060547
1571429426.2357268,3830001,16.860000610351562
1571429652.163817,3840001,16.81999969482422
1571429882.0958848,3850001,16.809999465942383
1571430115.8273656,3860001,16.860000610351562
1571430343.8348954,3870001,16.799999237060547
1571430578.7909899,3880001,16.860000610351562
1571430807.8650386,3890001,16.959999084472656
1571431053.4129748,3900001,17.010000228881836
1571431288.8536136,3910001,17.100000381469727
1571431519.3656414,3920001,17.139999389648438
1571431752.4151585,3930001,17.209999084472656
1571431980.184809,3940001,17.18000030517578
1571432209.4184432,3950001,17.139999389648438
1571432438.2046423,3960001,17.049999237060547
1571432666.6487195,3970001,16.969999313354492
1571432869.0950496,3980001,16.989999771118164
1571433043.5160964,3990001,16.950000762939453
1571433216.1627748,4000001,16.90999984741211
1571433390.5825677,4010001,16.860000610351562
1571433565.6129665,4020001,16.809999465942383
1571433740.211236,4030001,16.81999969482422
1571433909.2655377,4040001,16.940000534057617
1571434075.0773878,4050001,16.889999389648438
1571434240.7139287,4060001,16.899999618530273
1571434403.1246252,4070001,16.8799991607666
1571434570.755209,4080001,17.06999969482422
1571434774.7386281,4090001,17.200000762939453
1571435057.1107273,4100001,17.149999618530273
1571435320.7771144,4110001,17.190000534057617
1571435583.3453405,4120001,17.25
1571435850.9903667,4130001,17.329999923706055
1571436133.6020615,4140001,17.3799991607666
1571436464.8466396,4150001,17.43000030517578
1571436798.8452327,4160001,17.459999084472656
1571437044.6797051,4170001,17.610000610351562
1571437292.7397714,4180001,17.760000228881836
1571437537.459264,4190001,17.84000015258789
1571437800.1079316,4200001,17.8700008392334
1571438043.5442796,4210001,17.899999618530273
1571438287.2201905,4220001,17.959999084472656
1571438531.2251046,4230001,18.0
1571438774.9730804,4240001,18.010000228881836
1571439019.5060344,4250001,17.950000762939453
1571439261.265726,4260001,17.950000762939453
1571439501.627719,4270001,17.899999618530273
1571439744.3980675,4280001,17.889999389648438
1571439990.1901143,4290001,17.81999969482422
1571440251.3854825,4300001,17.84000015258789
1571440500.1405346,4310001,17.8700008392334
1571440741.1583564,4320001,17.780000686645508
1571440986.7232802,4330001,17.729999542236328
1571441226.4832544,4340001,17.709999084472656
1571441466.303456,4350001,17.65999984741211
1571441706.3012686,4360001,17.6200008392334
1571441949.464993,4370001,17.559999465942383
1571442190.4381232,4380001,17.549999237060547
1571442433.3270311,4390001,17.43000030517578
1571442673.0385046,4400001,17.399999618530273
1571442917.4617162,4410001,17.34000015258789
1571443162.9450147,4420001,17.329999923706055
1571443403.1632006,4430001,17.350000381469727
1571443645.885687,4440001,17.309999465942383
1571443889.4451985,4450001,17.260000228881836
1571444129.5559082,4460001,17.229999542236328
1571444368.099179,4470001,17.219999313354492
1571444610.1564348,4480001,17.309999465942383
1571444852.8876944,4490001,17.329999923706055
1571445096.2916436,4500001,17.25
1571445341.124418,4510001,17.219999313354492
1571445587.4846156,4520001,17.260000228881836
1571445834.8455698,4530001,17.260000228881836
1571446077.8849745,4540001,17.229999542236328
1571446325.4975982,4550001,17.350000381469727
1571446572.9005594,4560001,17.3799991607666
1571446818.6567562,4570001,17.450000762939453
1571447067.3298411,4580001,17.450000762939453
1571447312.3157456,4590001,17.440000534057617
1571447559.0539062,4600001,17.520000457763672
1571447803.9092863,4610001,17.40999984741211
1571448049.9364161,4620001,17.3799991607666
1571448303.449243,4630001,17.459999084472656
1571448547.9616954,4640001,17.520000457763672
1571448784.7014945,4650001,17.510000228881836
1571449021.3467414,4660001,17.549999237060547
1571449259.715417,4670001,17.5
1571449496.8373291,4680001,17.489999771118164
1571449720.037569,4690001,17.420000076293945
1571449889.430636,4700001,17.34000015258789
1571450056.8616107,4710001,17.469999313354492
1571450221.521499,4720001,17.510000228881836
1571450386.836599,4730001,17.510000228881836
1571450551.3753476,4740001,17.559999465942383
1571450716.7922692,4750001,17.6200008392334
1571450886.109614,4760001,17.639999389648438
1571451053.8645704,4770001,17.670000076293945
1571451223.872613,4780001,17.690000534057617
1571451390.1310601,4790001,17.739999771118164
1571451551.8656204,4800001,17.799999237060547
1571451706.9403646,4810001,17.690000534057617
1571451869.838139,4820001,17.770000457763672
1571452040.0510023,4830001,17.709999084472656
1571452210.2290497,4840001,17.649999618530273
1571452380.279646,4850001,17.649999618530273
1571452547.4676785,4860001,17.6299991607666
1571452712.42618,4870001,17.510000228881836
1571452878.927658,4880001,17.6299991607666
1571453046.0029736,4890001,17.690000534057617
1571453214.1773343,4900001,17.690000534057617
1571453380.6573749,4910001,17.670000076293945
1571453544.1444764,4920001,17.68000030517578
1571453712.8141065,4930001,17.559999465942383
1571453877.7599692,4940001,17.510000228881836
1571454046.6189036,4950001,17.5
1571454215.8766139,4960001,17.3799991607666
1571454384.7076173,4970001,17.350000381469727
1571454554.750147,4980001,17.34000015258789
1571454723.1919405,4990001,17.360000610351562
1571454886.5849226,5000001,17.360000610351562
1571455055.5862758,5010001,17.360000610351562
1571455223.0756729,5020001,17.579999923706055
1571455390.3995378,5030001,17.610000610351562
1571455557.1967652,5040001,17.559999465942383
1571455722.8005931,5050001,17.540000915527344
1571455889.7491968,5060001,17.610000610351562
1571456060.0804944,5070001,17.760000228881836
1571456227.4879072,5080001,17.850000381469727
1571456391.0183966,5090001,17.84000015258789
1571456587.5071657,5100001,17.790000915527344
1571456781.6460288,5110001,17.940000534057617
1571456992.9007993,5120001,18.010000228881836
1571457168.0938056,5130001,18.030000686645508
1571457371.2074034,5140001,18.190000534057617
1571457568.2128432,5150001,18.219999313354492
1571457769.2629561,5160001,18.219999313354492
1571457955.807909,5170001,18.219999313354492
1571458153.2419,5180001,18.209999084472656
1571458374.311889,5190001,18.18000030517578
1571458605.1543376,5200001,18.200000762939453
1571458826.2709897,5210001,18.110000610351562
1571459049.4807544,5220001,18.100000381469727
1571459269.6909463,5230001,18.010000228881836
1571459492.9769006,5240001,18.190000534057617
1571459713.525987,5250001,18.229999542236328
1571459934.0644343,5260001,18.219999313354492
1571460157.4996011,5270001,18.239999771118164
1571460381.2622154,5280001,18.270000457763672
1571460603.3748791,5290001,18.260000228881836
1571460826.871999,5300001,18.280000686645508
1571461047.9332361,5310001,18.260000228881836
1571461271.0894072,5320001,18.200000762939453
1571461492.4613152,5330001,18.229999542236328
1571461707.5325634,5340001,18.170000076293945
1571461900.0440912,5350001,18.18000030517578
1571462087.677971,5360001,18.229999542236328
1571462272.6190243,5370001,18.219999313354492
1571462453.080729,5380001,18.260000228881836
1571462633.2407243,5390001,18.239999771118164
1571462813.5965385,5400001,18.219999313354492
1571462994.9522336,5410001,18.3700008392334
1571463174.6218534,5420001,18.309999465942383
1571463344.6789098,5430001,18.350000381469727
1571463513.564289,5440001,18.34000015258789
1571463681.1249454,5450001,18.270000457763672
1571463850.612771,5460001,18.18000030517578
1571464019.7652266,5470001,18.100000381469727
1571464188.226047,5480001,18.040000915527344
1571464363.3934412,5490001,17.969999313354492
1571464533.8087423,5500001,17.959999084472656
1571464701.4979281,5510001,17.920000076293945
1571464871.4931536,5520001,17.8799991607666
1571465040.6617067,5530001,17.93000030517578
1571465210.136071,5540001,17.950000762939453
1571465374.8184578,5550001,17.93000030517578
1571465544.3851547,5560001,17.860000610351562
1571465716.045759,5570001,17.84000015258789
1571465887.135603,5580001,17.8700008392334
1571466056.4587915,5590001,17.850000381469727
1571466224.919342,5600001,17.81999969482422
1571466393.4821317,5610001,17.780000686645508
1571466560.8287723,5620001,17.6200008392334
1571466729.748838,5630001,17.579999923706055
1571466900.1612744,5640001,17.489999771118164
1571467071.0102515,5650001,17.459999084472656
1571467237.3040226,5660001,17.399999618530273
1571467404.5266454,5670001,17.450000762939453
1571467575.7915397,5680001,17.549999237060547
1571467743.029895,5690001,17.59000015258789
1571467908.6191962,5700001,17.579999923706055
1571468076.3477278,5710001,17.709999084472656
1571468244.3514194,5720001,17.729999542236328
1571468413.301947,5730001,17.719999313354492
1571468580.9100559,5740001,17.670000076293945
1571468745.364866,5750001,17.739999771118164
1571468914.264559,5760001,17.8700008392334
1571469082.4717624,5770001,17.93000030517578
1571469249.5382447,5780001,18.030000686645508
1571469414.9613717,5790001,18.010000228881836
1571469580.5987754,5800001,18.079999923706055
1571469745.6275418,5810001,18.110000610351562
1571469913.8235636,5820001,18.3700008392334
1571470079.3918216,5830001,18.399999618530273
1571470248.3769717,5840001,18.420000076293945
1571470419.8551273,5850001,18.479999542236328
1571470590.7706778,5860001,18.56999969482422
1571470761.0067244,5870001,18.600000381469727
1571470930.7829094,5880001,18.59000015258789
1571471100.0237808,5890001,18.510000228881836
1571471268.6592784,5900001,18.440000534057617
1571471437.5821273,5910001,18.360000610351562
1571471608.1032016,5920001,18.309999465942383
1571471778.613001,5930001,18.270000457763672
1571471947.6224203,5940001,18.350000381469727
1571472117.1856453,5950001,18.309999465942383
1571472287.2360327,5960001,18.329999923706055
1571472456.476309,5970001,18.219999313354492
1571472625.008305,5980001,18.149999618530273
1571472792.4987183,5990001,18.100000381469727
1571472962.101632,6000001,18.09000015258789
1571473130.0041409,6010001,17.979999542236328
1571473298.998817,6020001,17.899999618530273
1571473467.6096995,6030001,17.780000686645508
1571473635.5078602,6040001,17.8700008392334
1571473804.861205,6050001,17.93000030517578
1571473972.7016685,6060001,17.860000610351562
1571474141.9133255,6070001,17.8700008392334
1571474308.1569936,6080001,17.790000915527344
1571474477.4198177,6090001,17.75
1571474647.5428226,6100001,17.690000534057617
1571474816.6388955,6110001,17.780000686645508
1571474986.092046,6120001,17.799999237060547
1571475157.3115005,6130001,17.860000610351562
1571475327.9149632,6140001,17.8700008392334
1571475498.641653,6150001,17.8799991607666
1571475669.2438335,6160001,17.8799991607666
1571475837.254984,6170001,17.90999984741211
1571476008.640275,6180001,17.920000076293945
1571476182.8962958,6190001,18.040000915527344
1571476354.1547656,6200001,18.010000228881836
1571476522.854056,6210001,18.06999969482422
1571476688.8779085,6220001,18.170000076293945
1571476858.940752,6230001,18.299999237060547
1571477029.3803244,6240001,18.31999969482422
1571477200.1226497,6250001,18.399999618530273
1571477373.7848005,6260001,18.469999313354492
1571477543.7714283,6270001,18.440000534057617
1571477713.0166113,6280001,18.43000030517578
1571477881.3764622,6290001,18.459999084472656
1571478050.258187,6300001,18.440000534057617
1571478221.0279846,6310001,18.43000030517578
1571478391.8435953,6320001,18.399999618530273
1571478562.3907206,6330001,18.299999237060547
1571478733.3933403,6340001,18.389999389648438
1571478902.0974586,6350001,18.3799991607666
1571479066.9148738,6360001,18.440000534057617
1571479237.4306655,6370001,18.559999465942383
1571479408.8440456,6380001,18.610000610351562
1571479579.9229786,6390001,18.649999618530273
1571479749.3849854,6400001,18.68000030517578
1571479920.1675394,6410001,18.770000457763672
1571480091.4748898,6420001,18.709999084472656
1571480261.03345,6430001,18.690000534057617
1571480430.3932147,6440001,18.59000015258789
1571480600.8917274,6450001,18.649999618530273
1571480772.8888984,6460001,18.790000915527344
1571480945.9386806,6470001,18.850000381469727
1571481114.283166,6480001,18.93000030517578
1571481283.9039598,6490001,18.90999984741211
1571481452.844141,6500001,19.020000457763672
1571481620.0921705,6510001,19.06999969482422
1571481787.854366,6520001,19.139999389648438
1571481954.9329994,6530001,19.09000015258789
1571482122.5182576,6540001,19.100000381469727
1571482290.0587645,6550001,19.040000915527344
1571482457.172863,6560001,19.020000457763672
1571482622.9291146,6570001,18.979999542236328
1571482793.7891233,6580001,18.969999313354492
1571482966.5863776,6590001,18.950000762939453
1571483134.9046137,6600001,18.940000534057617
1571483300.1334262,6610001,19.030000686645508
1571483470.2771735,6620001,19.06999969482422
1571483641.6128016,6630001,19.18000030517578
1571483811.7553525,6640001,19.170000076293945
1571483982.0021482,6650001,19.059999465942383
1571484151.9731574,6660001,19.049999237060547
1571484322.803733,6670001,19.030000686645508
1571484492.78955,6680001,19.040000915527344
1571484662.828449,6690001,19.0
1571484830.9739451,6700001,19.079999923706055
